ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
10762206;"La casa de Tomasa por Daniel Tornero";"";"1";"0";"";"";"2018-10-05 00:00:00.0";"2018-10-05 23:59:00.0";"18:00";"? La casa de Tomasa y otras historias ?   es un espectáculo en él se abordan temas como la amistad y la solidaridad combinándolos con el entretenimiento y la diversión.   Este espectáculo está protagonizado por una serie de personajes diferentes y sus historias. Juanito Glotón come todo lo que encuentra en su camino, haciendo enfadar a su madre. Los tres Gatitos están súper sucios, así que no tienen más remedio que pegarse un buen baño que inunda toda la ciudad. Los Osos están asustados pués Ricitos de Oro no es muy amable con ellos? Todos ellos son los amigos de Tomasa que por unas cosas u otras le piden alojamiento en su casa. Muñecos y construcciones van formando un paisaje, que invita a la imaginación con ventanas que se van abriendo y cerrando, formando un universo idóneo para contar esta historia acumulativa con la que culminará el espectáculo.  De 3 a 10 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a70f1f7bda745610VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Gabriel García Márquez";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e16138b1acce1510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Gabriel García Márquez (Usera)";"440472";"4468702";"40.366768324753416";"-3.701141063083806";"USERA";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
10763190;"La casa de Tomasa por Daniel Tornero";"";"1";"0";"";"";"2018-10-31 00:00:00.0";"2018-10-31 23:59:00.0";"18:00";"?   La casa de Tomasa y otras historias  ?  es un espectáculo en él se abordan temas como la amistad y la solidaridad combinándolos con el entretenimiento y la diversión.   Este espectáculo está protagonizado por una serie de personajes diferentes y sus historias. Juanito Glotón come todo lo que encuentra en su camino, haciendo enfadar a su madre. Los tres Gatitos están súper sucios, así que no tienen más remedio que pegarse un buen baño que inunda toda la ciudad. Los Osos están asustados pués Ricitos de Oro no es muy amable con ellos? Todos ellos son los amigos de Tomasa que por unas cosas u otras le piden alojamiento en su casa. Muñecos y construcciones van formando un paisaje, que invita a la imaginación con ventanas que se van abriendo y cerrando, formando un universo idóneo para contar esta historia acumulativa con la que culminará el espectáculo.  De 3 a 10 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fc593683b7d55610VgnVCM2000001f4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Portazgo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ac6d8dbb262f1510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=89a40a47f441f010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Portazgo (Puente de Vallecas)";"444376";"4471605";"40.393189968014696";"-3.6554147649183943";"PUENTE DE VALLECAS";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
10766420;"La casa de Tomasa por Daniel Tornero";"";"1";"0";"";"";"2018-11-15 00:00:00.0";"2018-11-15 23:59:00.0";"18:00";"? La casa de Tomasa y otras historias ?   es un espectáculo en él se abordan temas como la amistad y la solidaridad combinándolos con el entretenimiento y la diversión.  Este espectáculo está protagonizado por una serie de personajes diferentes y sus historias. Juanito Glotón come todo lo que encuentra en su camino, haciendo enfadar a su madre. Los tres Gatitos están súper sucios, así que no tienen más remedio que pegarse un buen baño que inunda toda la ciudad. Los Osos están asustados pués Ricitos de Oro no es muy amable con ellos? Todos ellos son los amigos de Tomasa que por unas cosas u otras le piden alojamiento en su casa. Muñecos y construcciones van formando un paisaje, que invita a la imaginación con ventanas que se van abriendo y cerrando, formando un universo idóneo para contar esta historia acumulativa con la que culminará el espectáculo.  De 3 a 10 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=62de6e6bfff75610VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Pablo Neruda";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b0cf9e6ad12f1510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)";"445570";"4475617";"40.42941133441142";"-3.6416899839787695";"CIUDAD LINEAL";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
10787079;"La consagración de la Primavera. Una ilustración incidental. Igor Stravinsky + Sagar";"";"0";"1";"L,M,X,J,V,S,D";"";"2018-10-19 00:00:00.0";"2018-10-21 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cfff69e168516610VgnVCM1000001d4a900aRCRD";"La consagración de la Primavera. Una ilustración incidental. Igor Stravinsky + Sagar";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd2b69e168516610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD";"Naves Matadero. Centro Internacional Artes Vivas";"440825";"4471546";"40.39241374953321";"-3.697247685884226";"ARGANZUELA";"/contenido/actividades/TeatroPerformance/Performance";"";
10785300;"La fantástica banda";"";"1";"0";"";"";"2018-12-16 00:00:00.0";"2018-12-16 23:59:00.0";"12:00";"En  La fantástica banda plays The beatles  damos un paseo personal por el repertorio de los Beatles con la intención de acercar su música a los niños sin olvidar a los mayores, y acompañados por imágenes que añaden color y fantasía a las canciones.  A La fantástica banda le apasionan los Beatles, y por eso  ha montado el concierto  La fantástica banda plays The beatles  con versiones personales de las canciones del cuarteto de Liverpool. Se trata además de un concierto didáctico cuyo objetivo es acercar dichas canciones a los más peques, repasando además su historia de una manera lúdica, sencilla y divertida. A la hora de aprender, es mejor hacerlo con emoción y diversión. Las canciones se quedan así en el corazón. Además, la música está acompañada por los dibujos e imágenes en directo en formato de VideoDJ.    Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d6af896116c06610VgnVCM1000001d4a900aRCRD";"La fantástica banda";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=10cf896116c06610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Meseta de Orcasitas (Usera)";"439879";"4469031";"40.36968950845358";"-3.7081679144829076";"USERA";"/contenido/actividades/1ciudad21distritos";"/usuario/Niños,/usuario/Familias";
10785298;"La fantástica banda";"";"1";"0";"";"";"2018-12-15 00:00:00.0";"2018-12-15 23:59:00.0";"12:00";"En  La fantástica banda plays The beatles  damos un paseo personal por el repertorio de los Beatles con la intención de acercar su música a los niños sin olvidar a los mayores, y acompañados por imágenes que añaden color y fantasía a las canciones.  A La fantástica banda le apasionan los Beatles, y por eso  ha montado el concierto  La fantástica banda plays The beatles  con versiones personales de las canciones del cuarteto de Liverpool. Se trata además de un concierto didáctico cuyo objetivo es acercar dichas canciones a los más peques, repasando además su historia de una manera lúdica, sencilla y divertida. A la hora de aprender, es mejor hacerlo con emoción y diversión. Las canciones se quedan así en el corazón. Además, la música está acompañada por los dibujos e imágenes en directo en formato de VideoDJ.    Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=479f896116c06610VgnVCM1000001d4a900aRCRD";"La fantástica banda";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=10cf896116c06610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD";"Auditorio y sala de exposiciones Paco de Lucía (Latina)";"435330";"4470783";"40.38513183038149";"-3.761911556533903";"LATINA";"/contenido/actividades/1ciudad21distritos";"/usuario/Niños,/usuario/Familias";
10780001;"La Furia";"";"1";"0";"";"";"2018-10-05 00:00:00.0";"2018-10-05 23:59:00.0";"21:15";"La Furia usa el rap para transformar sus vivencias en poesía, para decir cantando lo que le gustaría expresar a golpes. Cincela la rabia mediante la palabra, creando un discurso combativo y feminista necesario para los oídos de cualquiera hoy en día. La Furia es una bruja del Norte que nos hace abrir los ojos con un único truco: la verdad. Acompañada por un DJ y dos bailarinas, se apropia tanto del escenario como de la atención de los asistentes durante la hora que dura su espectáculo.  Este sábado 5 de octubre estará en concierto junto con Foyone en el Festival joven de Ciudad Lineal.   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e58f2c2c5ce5610VgnVCM1000001d4a900aRCRD";"La Furia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e768f2c2c5ce5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c6237b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque del Calero";"444836";"4476387";"40.43629956289038";"-3.6504096146979457";"CIUDAD LINEAL";"/contenido/actividades/Musica/RapHipHop";"/usuario/Jovenes";
10764198;"La Gran Vía";"";"1";"0";"";"";"2018-10-04 00:00:00.0";"2018-10-04 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2c2dad8349165610VgnVCM2000001f4a900aRCRD";"La Gran Vía";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=921dad8349165610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"SAN BLAS-CANILLEJAS";"/contenido/actividades/ConferenciasColoquios";"";
10763183;"La granja de los cuentos con Félix Jamacuco";"";"1";"0";"";"";"2018-10-24 00:00:00.0";"2018-10-24 23:59:00.0";"18:00";"Dentro de la imaginería infantil ?el lobo? es un personaje querido, a la vez que temido. Siempre levanta sentimientos encontrados y siempre suscita curiosidad, pues es bien sabido que en todo relato que aparece uno o muchos lobos, será un relato que no nos dejará indiferentes.  Basándonos en la canción popular  ¡Me visto y te como!   y en el cuento popular  Sopa de piedra,  hemos creado un espectáculo de cuenta cuentos donde el humor, el juego, el ingenio del protagonista, la simpatía y la curiosidad y la buena voluntad del resto de los personajes crean un ambiente desenfadado y divertido.  Combinamos el simbolismo del lobo de los cuentos clásicos (astuto, mentiroso, pendenciero?) con el simbolismo del lobo de los cuentos modernos (bonachón, incomprendido, amigo de todo el mundo?) para crear una única historia y un lobo con múltiples personalidades.  De 3 a 8 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ae4a2034f2d55610VgnVCM2000001f4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal José Hierro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=25373026d31f1510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
10775051;"La habichuela Isabela con Natalia Erice";"";"1";"0";"";"";"2018-10-26 00:00:00.0";"2018-10-26 23:59:00.0";"18:00";"El objetivo de esta obra es fomentar la alimentación sana entre los niños y niñas, acercándoles al mundo de las legumbres a través de las peripecias de una simpática habichuela y de sus amigos, los Leguñecos: el Garbanzo Parlanchín, el Guisante Saltarín, la Lentejita Presumida y el Haba Sabia. Todos ellos tienen una meta en común: alcanzar la cazuela para convertirse en un sabroso y nutritivo alimento para los más pequeños.  Gracias a los muñecos de manipulación directa, se crea un mundo muy divertido y colorido, donde no falta la música con canciones muy saludables para los pequeños.  De 4 a 10 años.   Necesaria invitación previa, consultar en la biblioteca.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=29f1bcfcc58c5610VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Buenavista";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=292431c876681510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c53e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Buenavista (Salamanca)";"443092";"4475923";"40.43199309720514";"-3.670929243543714";"SALAMANCA";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
10762205;"La habichuela Isabela por Natalia Erice";"";"1";"0";"";"";"2018-10-25 00:00:00.0";"2018-10-25 23:59:00.0";"18:00";"El objetivo de esta obra es fomentar la alimentación sana entre los niños y niñas, acercándoles al mundo de las legumbres a través de las peripecias de una simpática habichuela y de sus amigos, los Leguñecos: el Garbanzo Parlanchín, el Guisante Saltarín, la Lentejita Presumida y el Haba Sabia. Todos ellos tienen una meta en común: alcanzar la cazuela para convertirse en un sabroso y nutritivo alimento para los más pequeños.  Gracias a los muñecos de manipulación directa, se crea un mundo muy divertido y colorido, donde no falta la música con canciones muy saludables para los pequeños.  De 4 a 10 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dc7e1f7bda745610VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Francisco Ayala";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4c680a16ba7c3510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Francisco Ayala (Vicálvaro)";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"VICALVARO";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
10762174;"La habichuela Isabela por Natalia Erice";"";"1";"0";"";"";"2018-10-02 00:00:00.0";"2018-10-02 23:59:00.0";"18:00";"El objetivo de esta obra es fomentar la alimentación sana entre los niños y niñas, acercándoles al mundo de las legumbres a través de las peripecias de una simpática habichuela y de sus amigos, los Leguñecos: el Garbanzo Parlanchín, el Guisante Saltarín, la Lentejita Presumida y el Haba Sabia. Todos ellos tienen una meta en común: alcanzar la cazuela para convertirse en un sabroso y nutritivo alimento para los más pequeños.  Gracias a los muñecos de manipulación directa, se crea un mundo muy divertido y colorido, donde no falta la música con canciones muy saludables para los pequeños.  De 4 a 10 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dc2d1f7bda745610VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Ciudad Lineal";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cca9196c3bec1510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82ce995a8bf5d010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ciudad Lineal (Ciudad Lineal)";"445944";"4476393";"40.43641736294729";"-3.637346971302506";"CIUDAD LINEAL";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
10784965;"La industria de la enfermedad contra la artesanía de la salud: la vida enferma o el arte de curar";"";"0";"0";"";"";"2018-10-31 00:00:00.0";"2018-10-31 23:59:00.0";"19:00";"Intervienen:    Francisco Capacete González, filósofo y especialista en derecho animal.  Diego Figuera, psiquiatra, jefe del Hospital de Día Ponzano del IPSM del Hospital Clínico San Carlos Madrid.   Introducción a cargo de:     Nemrod Carrasco, profesor de Filosofía en la Universidad de Barcelona y asesor filosófico de la serie de televisión Merlí y Octavi Piulats, profesor de Filosofía de la Universidad Johann Wolfgang Goethe de Frankfurt";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6db1fd7971b06610VgnVCM1000001d4a900aRCRD";"II Festival de Filosofía: Hedonistas contra Puritanos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=58cdfd7971b06610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"434954";"4472113";"40.397074625115906";"-3.7664885474841556";"LATINA";"/contenido/actividades/ConferenciasColoquios";"";
10754898;"La Interior. Lara Albuixech";"";"1";"1";"M,X,J,V,S,D";"";"2018-07-27 00:00:00.0";"2018-10-21 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d69c00a4f76d4610VgnVCM2000001f4a900aRCRD";"La Interior. Lara Albuixech";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fc6c00a4f76d4610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"RETIRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10788087;"La Isla de la Tortugas";"";"1";"0";"";"";"2018-10-07 00:00:00.0";"2018-10-07 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c2699651fca16610VgnVCM1000001d4a900aRCRD";"La Isla de la Tortugas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b30564848aa16610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b790e37de110f210VgnVCM1000000b205a0aRCRD";"Centro Cultural José Luis López Vázquez (San Blas - Canillejas)";"451431";"4477509";"40.446818592300296";"-3.572741163820915";"SAN BLAS-CANILLEJAS";"/contenido/actividades/TeatroPerformance";"/usuario/Niños";
10788862;"La librería";"";"1";"0";"";"";"2018-10-05 00:00:00.0";"2018-10-05 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f69f3b259df16610VgnVCM2000001f4a900aRCRD";"Ciclo cine español y los Goya";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=909a3b259df16610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Alberto Sánchez (Puente de Vallecas)";"444360";"4471652";"40.393612303425975";"-3.6556073868098493";"PUENTE DE VALLECAS";"/contenido/actividades/CineActividadesAudiovisuales/CineFiccion";"";
10767419;"La madre";"";"1";"0";"";"";"2018-11-17 00:00:00.0";"2018-11-17 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17d7cec2ab485610VgnVCM1000001d4a900aRCRD";"La madre";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1c77cec2ab485610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD";"Centro Cultural Dotacional Integrado Arganzuela";"440979";"4472617";"40.40207279862862";"-3.6955325387824014";"ARGANZUELA";"/contenido/actividades/CineActividadesAudiovisuales/CineFiccion";"";
10785319;"La máquina de la soledad";"";"1";"0";"";"";"2018-11-29 00:00:00.0";"2018-11-29 23:59:00.0";"18:00";"La Máquina de la Soledad es un homenaje al objeto-carta y al correo postal. Esta máquina es la amplitud de un instante hecho de una tecnología precaria, diminuta, invisible, que se activa cada vez que hay tinta entre las manos, de frente un papel, una distancia y una ausencia. Sus embragues son memorias que se van escribiendo con cada correspondencia recuperada en rastros de México y España, con la arqueología de objetos, imágenes y anécdotas insólitas investigadas con escribanos, carteros jubilados, archivos y trabajadores de correos. La máquina es un documento deshojado en un espacio de micro-paisajes e inventarios de lo ínfimo revelador que hay en los afectos que resguarda la materia. Un viaje íntimo para 46 espectadores en dos pases.   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef90896116c06610VgnVCM1000001d4a900aRCRD";"La máquina de la soledad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=92b0896116c06610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c5c625c0d168510VgnVCM1000001d4a900aRCRD";"Nave de Terneras del Centro Cultural Casa del Reloj";"440713";"4471660";"40.393432756132874";"-3.6985778802913103";"ARGANZUELA";"/contenido/actividades/1ciudad21distritos";"";
10785320;"La máquina de la soledad";"";"1";"0";"";"";"2018-11-29 00:00:00.0";"2018-11-29 23:59:00.0";"20:30";"La Máquina de la Soledad es un homenaje al objeto-carta y al correo postal. Esta máquina es la amplitud de un instante hecho de una tecnología precaria, diminuta, invisible, que se activa cada vez que hay tinta entre las manos, de frente un papel, una distancia y una ausencia. Sus embragues son memorias que se van escribiendo con cada correspondencia recuperada en rastros de México y España, con la arqueología de objetos, imágenes y anécdotas insólitas investigadas con escribanos, carteros jubilados, archivos y trabajadores de correos. La máquina es un documento deshojado en un espacio de micro-paisajes e inventarios de lo ínfimo revelador que hay en los afectos que resguarda la materia. Un viaje íntimo para 46 espectadores en dos pases.   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=68a0896116c06610VgnVCM1000001d4a900aRCRD";"La máquina de la soledad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=92b0896116c06610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c5c625c0d168510VgnVCM1000001d4a900aRCRD";"Nave de Terneras del Centro Cultural Casa del Reloj";"440713";"4471660";"40.393432756132874";"-3.6985778802913103";"ARGANZUELA";"/contenido/actividades/1ciudad21distritos";"";
10773286;"La máquina de soñar";"";"1";"0";"";"";"2018-10-13 00:00:00.0";"2018-10-13 23:59:00.0";"18:00";"TEATRO INFANTIL   Público: A partir de cuatro años   Duración: 60 minutos   Sinopsis: Gloria Fuertes nació en Madrid. Su primer juguete: una máquina de escribir. Desde entonces no dejó nunca de golpear sus teclas inventando poemas, cuentos, trabalenguas, rimas, canciones, guiándose siempre, como brújula, por su curiosidad. Espectáculo repleto de cuentos y música en vivo para disfrutar en familia.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ffb1f4f6e93b5610VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural Príncipe de Asturias. Octubre 2018.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b4ef8221a51e1610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Príncipe de Asturias (Ciudad Lineal)";"445948";"4476395";"40.436444648624814";"-3.6373000672722675";"CIUDAD LINEAL";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
